description,oegstgeest,1.09E-06,5.61E-06,8.51E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.55E-05,1.30E-06
tweet,groenoord,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,4.02E-05,3.16E-06,3.46E-06,4.61E-06,1.17E-06,6.94E-05,1.30E-06
tweet,zuyderland,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,1.90E-04,4.61E-06,1.17E-06,6.52E-06,9.70E-06
hashtag,stein,8.83E-06,5.61E-06,1.60E-06,2.57E-06,9.22E-06,2.88E-06,3.16E-06,1.63E-04,4.61E-06,1.17E-06,7.68E-07,3.41E-06
tweet,kapelse,1.09E-06,5.61E-06,1.60E-06,7.21E-07,3.35E-04,2.88E-06,3.16E-06,2.28E-05,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,zuiderburen,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,1.33E-05,1.27E-04,3.46E-06,4.61E-06,5.63E-06,5.11E-06,1.30E-06
hashtag,wingsforlife,6.10E-05,5.61E-06,6.66E-06,2.42E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.33E-06,3.49E-05
tweet,gorcum,4.01E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.95E-05,1.41E-05,6.38E-05,1.30E-06
hashtag,serooskerke,1.09E-06,5.61E-06,1.60E-06,4.09E-06,2.82E-04,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,ijtunnel,1.09E-06,5.61E-06,1.60E-06,6.62E-05,6.95E-05,2.88E-06,3.16E-06,2.45E-05,4.61E-06,1.17E-06,9.45E-06,1.30E-06
tweet,dappermarkt,1.09E-06,5.61E-06,1.60E-06,6.24E-05,6.08E-05,2.88E-06,3.16E-06,2.20E-05,4.61E-06,1.17E-06,9.04E-06,1.30E-06
tweet,galderse,7.14E-05,5.61E-06,1.98E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,6.10E-06,1.30E-06
hashtag,gasterug,4.45E-06,5.61E-06,1.60E-06,1.03E-05,9.22E-06,1.37E-04,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,4.96E-06
tweet,velperweg,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,6.91E-05,7.68E-07,1.50E-05
description,liemers,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,5.30E-05,7.68E-07,6.62E-06
tweet,malburgen,8.55E-06,5.61E-06,1.60E-06,5.43E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,8.36E-05,7.68E-07,1.30E-06
hashtag,swf,1.07E-05,5.61E-06,1.60E-06,3.02E-06,9.22E-06,2.88E-06,1.27E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,geuzenveld,7.12E-06,5.61E-06,1.60E-06,7.35E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.18E-06,1.48E-05
tweet,postjesweg,1.09E-06,5.61E-06,1.60E-06,6.26E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,9.01E-06
hashtag,dmd,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,1.60E-04,1.17E-06,3.13E-06,1.30E-06
hashtag,vvvmvv,3.95E-06,5.61E-06,1.60E-06,4.27E-06,9.22E-06,2.88E-06,3.16E-06,1.41E-04,4.61E-06,7.37E-06,7.68E-07,1.30E-06
tweet,vestingloop,7.74E-05,5.61E-06,1.60E-06,9.01E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,8.77E-06,1.30E-06
hashtag,bijker,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,8.42E-05,3.46E-06,2.98E-05,1.17E-06,7.68E-07,1.30E-06
hashtag,ijlst,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,1.20E-04,3.46E-06,1.92E-05,1.17E-06,7.68E-07,1.30E-06
hashtag,hardinxveld,1.09E-06,5.61E-06,9.04E-06,5.70E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.01E-06,5.21E-05,1.30E-06
description,goor,1.93E-05,5.61E-06,7.04E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.10E-06,1.30E-06
hashtag,tilburguniversity,5.44E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,4.83E-06,7.68E-07,8.50E-06
hashtag,paleiskwartier,5.04E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,5.17E-06,7.68E-07,6.50E-06
hashtag,kessel,4.84E-06,5.61E-06,1.60E-06,3.17E-06,9.22E-06,2.88E-06,3.16E-06,1.05E-04,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,reichswald,9.50E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.84E-05,7.68E-07,1.30E-06
hashtag,n18,6.64E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.25E-05,7.68E-07,1.30E-06
tweet,a325,7.07E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.85E-05,7.68E-07,1.30E-06
hashtag,roelofarendsveen,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,3.89E-06,4.91E-05,7.66E-06
hashtag,baarsjes,1.09E-06,5.61E-06,1.60E-06,4.24E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,ijhallen,1.09E-06,5.61E-06,1.60E-06,4.10E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,vanderlaan,1.09E-06,5.61E-06,1.46E-05,5.37E-05,9.22E-06,2.88E-06,3.16E-06,1.37E-05,4.61E-06,7.18E-06,2.52E-06,8.06E-06
hashtag,koppelpoort,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.11E-05,1.17E-06,7.68E-07,5.07E-05
tweet,houthavens,1.09E-06,3.51E-05,1.60E-06,7.09E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,2.21E-05,2.50E-05
hashtag,bleiswijk,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.32E-05,5.76E-06
tweet,meerdervoort,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,1.86E-05,3.46E-06,4.61E-06,1.17E-06,6.60E-05,2.20E-05
hashtag,honselersdijk,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.99E-05,7.11E-06
tweet,moerkapelle,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,6.48E-05,1.23E-05
tweet,viod,1.09E-06,5.61E-06,1.60E-06,5.51E-06,9.22E-06,2.88E-06,2.80E-05,3.46E-06,4.61E-06,9.03E-05,7.68E-07,8.38E-06
tweet,spaubeek,8.66E-06,5.61E-06,1.41E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,1.85E-04,4.61E-06,1.17E-06,7.68E-07,9.15E-06
hashtag,capelleaandenijssel,1.09E-06,1.53E-05,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.07E-05,5.05E-05,3.40E-06
tweet,herenweg,1.09E-06,5.61E-06,1.60E-06,3.10E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,3.40E-05,8.32E-05
hashtag,stationsgebied,1.09E-06,5.61E-06,1.60E-06,3.69E-06,9.22E-06,2.88E-06,8.36E-05,3.46E-06,4.61E-06,1.17E-06,4.97E-06,4.28E-05
tweet,okura,6.84E-06,5.61E-06,1.00E-05,8.33E-05,7.94E-05,2.88E-06,1.75E-05,2.13E-05,4.61E-06,2.05E-05,1.32E-05,8.19E-06
tweet,assink,8.75E-06,5.61E-06,9.56E-05,7.21E-07,9.22E-06,2.88E-06,2.35E-05,3.46E-06,4.61E-06,1.55E-05,7.68E-07,1.30E-06
tweet,brandgrens,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.23E-05,5.73E-05,1.30E-06
tweet,wittenhorst,7.61E-06,5.61E-06,1.35E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,1.70E-04,4.61E-06,7.32E-06,7.68E-07,1.30E-06
tweet,javaplein,1.09E-06,5.61E-06,1.60E-06,5.82E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.41E-05,7.68E-07,1.30E-06
tweet,nmgn,7.12E-06,5.61E-06,1.60E-06,4.43E-06,9.22E-06,2.34E-05,3.16E-06,3.46E-06,4.61E-06,9.24E-05,7.68E-07,9.75E-06
tweet,ommer,1.09E-06,5.61E-06,9.16E-05,7.21E-07,9.22E-06,1.97E-05,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,gaezwo,1.09E-06,5.61E-06,8.03E-05,7.21E-07,9.22E-06,1.71E-05,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,hunsel,1.09E-06,5.61E-06,1.60E-06,1.06E-05,9.22E-06,2.88E-06,3.16E-06,1.73E-04,4.61E-06,1.17E-06,7.68E-07,1.13E-05
tweet,dauphine,1.33E-05,5.61E-06,9.49E-06,7.50E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.40E-05,4.54E-06,1.30E-06
hashtag,hoogsoeren,1.09E-06,1.91E-05,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,3.99E-05,6.00E-05,7.68E-07,1.30E-06
tweet,wezup,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,5.29E-05,3.16E-06,3.46E-06,2.16E-04,1.17E-06,7.68E-07,1.30E-06
hashtag,gemeenteemmen,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.22E-05,3.16E-06,3.46E-06,1.34E-04,1.17E-06,7.68E-07,1.30E-06
description,ijsseldelta,1.09E-06,5.61E-06,6.61E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
description,fct,1.09E-06,5.61E-06,6.74E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,ukien,1.09E-06,5.61E-06,9.80E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,reutum,1.09E-06,5.61E-06,6.41E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,harculo,1.09E-06,5.61E-06,5.56E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,marienheem,1.09E-06,5.61E-06,8.86E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,reestdal,1.09E-06,5.61E-06,6.26E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,wvf,1.09E-06,5.61E-06,5.85E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,4.46E-06,7.68E-07,1.30E-06
tweet,utereg,1.09E-06,5.61E-06,1.60E-06,1.86E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.48E-06,5.37E-06,1.10E-04
hashtag,dewolden,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.00E-04,6.01E-06,7.68E-07,9.64E-06
hashtag,swalmen,1.09E-06,5.61E-06,1.57E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,9.86E-05,4.61E-06,5.06E-06,7.68E-07,1.30E-06
hashtag,maasenwaal,1.79E-05,5.61E-06,9.61E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,6.97E-05,7.68E-07,7.26E-06
hashtag,swifterbant,1.09E-06,2.35E-04,1.60E-06,1.06E-05,9.22E-06,1.85E-05,3.16E-06,3.46E-06,4.61E-06,3.73E-06,7.68E-07,1.30E-06
tweet,elandsgracht,8.03E-06,5.61E-06,1.60E-06,6.91E-05,9.22E-06,2.88E-06,3.16E-06,2.50E-05,4.61E-06,1.17E-06,4.93E-06,9.12E-06
description,zuiden,1.65E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,1.24E-04,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,zaanstreek,4.78E-06,9.31E-05,1.60E-06,4.78E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,3.05E-05
tweet,allach,1.09E-06,4.07E-05,1.60E-06,8.34E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,8.47E-05,7.68E-07,1.30E-06
tweet,korendijk,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.54E-05,1.17E-06,7.66E-05,1.30E-06
tweet,mitros,1.09E-06,3.67E-05,1.60E-06,8.66E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,5.93E-06,4.88E-06,1.16E-04
hashtag,fcuaja,1.09E-06,5.61E-06,1.60E-06,1.92E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,7.84E-05
hashtag,mezz,6.62E-05,6.65E-05,1.60E-06,2.96E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.29E-05
tweet,twentekanaal,1.09E-06,5.61E-06,1.00E-04,9.03E-06,9.22E-06,2.88E-06,2.40E-05,3.46E-06,4.61E-06,4.23E-05,7.68E-07,8.34E-06
hashtag,zevenbergen,5.14E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,2.17E-05,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,ballonfeesten,1.09E-06,2.34E-05,1.60E-06,7.21E-07,9.22E-06,2.88E-06,9.97E-05,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,meerpaaldagen,1.09E-06,1.24E-04,1.60E-06,8.39E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,netwerkenmeteenlach,1.96E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,9.70E-05,4.61E-06,4.42E-06,4.84E-06,1.30E-06
tweet,kindervakantieweek,7.20E-05,5.61E-06,1.60E-06,4.37E-06,7.14E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.90E-06,1.30E-06
tweet,canals,1.51E-05,5.61E-06,1.60E-06,7.48E-05,9.22E-06,2.88E-06,3.16E-06,2.14E-05,4.61E-06,1.49E-05,7.68E-07,1.30E-06
tweet,figi,1.09E-06,5.61E-06,1.60E-06,1.73E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,9.09E-06,1.33E-04
description,076,5.65E-05,5.61E-06,9.39E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,markdal,9.14E-05,5.61E-06,1.16E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.34E-06,4.58E-06,1.30E-06
tweet,schermerhorn,1.09E-06,5.61E-06,1.60E-06,5.68E-05,9.22E-06,2.88E-06,2.14E-05,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
description,zaanstreek,1.09E-06,5.61E-06,1.60E-06,4.12E-05,9.22E-06,2.88E-06,1.67E-05,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,vru,7.45E-06,5.61E-06,1.73E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,8.37E-05
hashtag,weerwater,6.99E-06,1.90E-04,1.60E-06,8.89E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,3.71E-06,1.30E-06
tweet,veluweland,1.09E-06,5.61E-06,1.60E-06,5.79E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.90E-05,8.52E-05,7.68E-07,1.30E-06
hashtag,zwowil,1.98E-05,5.61E-06,7.83E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
description,lisse,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.69E-05,1.30E-06
hashtag,wdwp,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,8.37E-05,1.30E-06
description,haaglanden,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.64E-05,1.30E-06
hashtag,rotterdampas,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.07E-05,1.30E-06
tweet,oosterflank,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.91E-05,1.30E-06
hashtag,havenrotterdam,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.66E-05,1.30E-06
tweet,drechtstad,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,6.29E-05,1.30E-06
description,071,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.27E-05,1.30E-06
hashtag,citylab010,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,4.27E-06,5.54E-05,1.30E-06
description,krimpen,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.27E-05,5.41E-06
tweet,kethel,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,6.84E-05,1.30E-06
hashtag,stevenshof,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.66E-05,1.30E-06
tweet,maastoren,1.09E-06,5.61E-06,1.60E-06,4.52E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.74E-05,1.30E-06
tweet,damwoude,1.09E-06,3.19E-05,1.60E-06,7.21E-07,9.22E-06,2.48E-05,1.87E-04,3.46E-06,4.61E-06,1.47E-05,7.68E-07,1.30E-06
tweet,willemstraat,6.75E-05,5.61E-06,2.29E-05,8.90E-06,9.22E-06,2.88E-06,3.16E-06,2.25E-05,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,rossum,6.95E-06,5.61E-06,4.44E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,3.27E-05,7.68E-07,1.30E-06
tweet,kytopia,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,2.01E-05,4.61E-06,1.17E-06,7.68E-07,7.91E-05
hashtag,odeon,1.04E-05,5.61E-06,7.28E-05,9.78E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,8.23E-06
tweet,warga,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.16E-05,1.42E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,caparis,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,4.12E-05,1.06E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,burum,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,1.90E-05,1.19E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,wergea,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.92E-05,1.33E-04,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.30E-06
hashtag,gaetel,1.09E-06,5.61E-06,7.30E-05,3.76E-06,9.22E-06,1.12E-05,3.16E-06,3.46E-06,4.61E-06,1.34E-05,2.72E-06,1.30E-06
tweet,rijnhuizen,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,8.48E-05
tweet,leusdenaren,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,6.87E-06,7.68E-07,8.62E-05
tweet,laanstraat,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,7.38E-06,7.68E-07,7.81E-05
hashtag,wittevrouwen,4.34E-06,5.61E-06,1.60E-06,2.83E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,9.39E-05
hashtag,griftpark,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,5.29E-05
hashtag,ng2025,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,8.37E-05
hashtag,biltstraat,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,4.78E-05
hashtag,cmc033,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,6.67E-05
hashtag,tivre,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,6.26E-05
tweet,paardenveld,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,8.81E-05
description,overvecht,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,5.03E-05
tweet,houtens,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,9.90E-05
description,hoogland,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,6.01E-05
tweet,molenvliet,1.05E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,2.51E-05,8.49E-05
tweet,somers,6.61E-06,5.61E-06,1.05E-05,3.31E-05,9.22E-06,2.88E-06,3.16E-06,1.62E-04,4.61E-06,1.17E-06,5.70E-06,8.13E-06
tweet,hatertse,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,9.44E-05,6.09E-06,1.30E-06
hashtag,030smc,1.09E-06,5.61E-06,1.60E-06,5.92E-06,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,3.73E-06,7.68E-07,8.41E-05
tweet,cruquius,5.69E-06,5.61E-06,1.60E-06,6.61E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,1.01E-05,1.30E-06
hashtag,wormer,1.09E-06,5.61E-06,1.60E-06,5.22E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,4.05E-06,1.30E-06
hashtag,sloterplas,1.09E-06,5.61E-06,1.60E-06,5.48E-05,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,2.83E-06,1.30E-06
hashtag,nacfce,5.11E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,7.68E-07,1.32E-05
hashtag,lochal,7.45E-05,5.61E-06,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,5.08E-06,6.50E-06
hashtag,muziekgieterij,1.09E-06,5.61E-06,1.60E-06,7.21E-07,9.22E-06,9.87E-06,3.16E-06,9.43E-05,4.61E-06,1.17E-06,7.68E-07,1.30E-06
tweet,ottoland,1.09E-06,5.61E-06,1.11E-05,7.21E-07,7.20E-05,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.17E-06,6.65E-05,2.72E-05
tweet,beltrum,7.28E-06,5.61E-06,2.61E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,2.75E-05,8.94E-05,7.68E-07,1.30E-06
description,rhenen,6.16E-06,3.54E-05,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,1.06E-05,7.68E-07,6.64E-05
hashtag,ewijk,9.29E-06,5.61E-06,1.92E-05,7.21E-07,9.22E-06,2.88E-06,3.16E-06,3.46E-06,4.61E-06,6.52E-05,7.68E-07,1.30E-06
hashtag,heteren,1.09E-06,1.58E-05,1.60E-06,7.21E-07,9.22E-06,2.88E-06,3.16E-06,1.57E-05,4.61E-06,4.21E-05,7.68E-07,1.30E-06
hashtag,kadepop,1.09E-06,5.61E-06,1.60E-06,2.84E-06,9.22E-06,1.08E-04,3.35E-05,3.46E-06,3.62E-05,1.17E-06,7.68E-07,1.30E-06
